,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN,n_sersic
2662,13082759,0,2,0.704,223.3572,0.1376281,65.53141,0.04387449,-122.9072,1.32,0.1998088,-0.3401376,19.15,20.35833,1.066554,"[0.3291, -0.0821, 0.0, 0.0]","[-0.8651, 0.119, 0.0, 0.0]","[2.5043, -0.3286, 0.0, 0.0]","[0.0, 77.859, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1477.22681,4289.29932,-22.9059601,20.9599724,0.703999996,1730.69,645.697,0.0,9315.27,0.0,0.0,0.0,1,-24.9919772404784,-24.6431172553648,-25.3861172553648,0.284671630358805,4290.0,4.0,0.8129864,-27.8755775299317,1.1939824,0.8465139,0.89758766,0.8864073,21.6147582959602,53.5464288966508,21.604616,1.0,0.990702246243944,0.8156539,2567306570,8214637,0.166,191.1,174.1,0.2507,168.1,0.1574,188.3,0.195,184.8,-25.1076876234895,0.2205,180.1,0.1777,50019.45,37165.527,-27.8878262258929,51835.82,51035.473,39092.77,1,1,38120.555,51757.266,51279.03,49598.06,53.5469486935426,35972.355,50468.355,1.3792864,48697.57,0.02106321,0.04287241,0.04745658,0.16897853,0.005915473,-0.0444407608656267,0.005344055,0.17028624,0.047823843,-0.0159608223251886,0.043204196,-0.0176674473577216,-0.0629084361383305,-0.0401479100976325,-0.158240107370815,-22.904972,0.966864,85625830000.0,1733420000270.42,87727450000.0,2101620200.0,-0.0121586941958085,0.0109016913102657,-0.0048142584660488,0.723392875653562,0.708983612081466,0.723392876801908,0.917170204685104,0.723392874341334,0.908717783449776,7.5752995691786,-0.0469231267104021,0.879399811916088,-0.0146346098915035,10.9431355057746,10.9326047942835,9.32255423407682,12.2389038031641,0.536045784954066,4.000185636211765
2663,79052435,0,2,1.59,305.4921,0.1786617,71.47388,0.05727711,-46.35702,2.85,0.205907,0.3986087,20.69,21.00946,1.479121,"[-0.1581, 0.4051, 0.0, 0.0]","[-0.2634, 1.1043, 0.0, 0.0]","[-0.7451, 2.5083, 0.0, 0.0]","[306.133, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.4906,11722.3428,-24.3918972,22.5431767,1.59000003,1612.33,436.75,0.0,23898.8,0.0,0.0,0.0,1,-24.6118804441001,-24.8740545622145,-25.7850545622145,0.0665288744057646,7234.0,4.0,0.2784738,-27.6799547838202,0.56104547,0.21315117,0.40608194,0.40608194,24.3725543925278,52.9424366018296,24.289482,1.0,0.92634143352581,0.2784738,1893675922,9192550,0.1636,142.7,125.8,0.2471,119.9,0.1551,139.9,0.1921,136.4,-25.7596764175461,0.2173,131.8,0.1751,27198.152,6272.9883,-27.6895200891828,23870.338,22718.557,17285.816,1,1,16752.01,23127.588,23548.27,21667.822,52.9580671112518,6022.3833,27507.143,2.7885017,21167.725,-0.4107135,0.075632125,0.075632125,0.18231931,-0.17037764,0.169050293776791,-0.17037764,0.44936165,0.18641019,0.0785541635803125,0.18641019,0.0785541635803125,0.189363194037403,0.169050293776791,0.407513772962599,-22.961004,1.0,111575910000.0,3256043364236.62,111575910000.0,0.010845843,0.0199538122041119,0.0280321765920615,-0.0395669900823412,1.36190787920613,0.379917823338589,1.36190787319556,0.68575760612087,1.36190787319556,0.68575760612087,3.2334078387093,-0.391386324798938,0.509660486835507,0.0,11.0475704375817,11.0475704375817,-1.96473668652486,12.5126901802231,0.728067146741708,3.9991400137537925
2665,60035183,0,4,1.382,344.3499,0.2958541,-157.5814,0.05926086,150.7185,2.67,-0.0371172,0.1987519,25.07,22.94331,2.009371,"[0.165, -1.0245, 0.4367, 0.0436]","[-0.803, 0.7707, 1.1086, 1.2027]","[-1.7116, 7.0905, 21.8632, -24.6262]","[158.597, 0.0, 8.874, 9.291]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1737.6554,9859.32422,-24.5499802,21.8012562,1.38199997,1639.9,512.083,0.0,22087.6,0.0,0.0,0.0,1,-20.2687426737795,-20.3489100634644,-21.2149100634644,0.009073547328446,10316.0,4.0,0.25160837,-28.5497116453547,0.69956166,0.3813448,0.3463112,0.34555742,26.4622902662941,53.7261765004672,26.505207,1.0,1.04031944994667,0.252006,2580499007,2097440,0.5561,353.0,314.0,0.8427,300.3,0.5272,346.5,0.654,338.4,-21.2102676885203,0.7404,327.7,0.5956,465.79327,124.84118,-28.5757649393908,418.5986,371.17343,299.56793,1,1,292.34216,376.32556,414.23203,368.6846,53.7367283268026,120.95584,469.8628,2.662204,362.09183,-0.04489865,-0.15548447,-0.15577365,-0.29095426,-0.024038235,0.148420950102142,-0.02399361,0.29439816,0.15761748,-0.0529532909853123,0.15732487,-0.0530517806910783,-0.0990901935447807,0.148145409196358,0.277220867615379,-21.689087,0.9556466,19833594000.0,1004656726535.21,19835523000.0,1930087.5,0.0240853113348335,-0.0301276904223869,0.0188114438343239,-0.861951887128181,0.545119638355193,-0.861951889754836,0.728123241168293,-0.861951890205169,0.727686435485363,2.78855430608416,-0.460533462768928,0.445379106637524,-0.0197026809926756,10.2974436559329,10.2974014188417,6.28557699807812,12.0020176963456,1.06638837672882,3.998509494472309
2666,26106057,0,2,0.94,259.4179,0.3945831,157.0215,0.0538378,-21.53342,2.54,0.3982854,0.1516297,22.63,22.96694,1.779949,"[-0.3386, 1.4158, 0.0, 0.0]","[-0.297, 0.0035, 0.0, 0.0]","[-0.7332, 2.0689, 0.0, 0.0]","[160.17, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1626.38257,6121.0542,-23.4755592,21.3985729,0.939999998,1659.21,767.911,0.0,20792.6,0.0,0.0,0.0,1,-23.0195439962889,-22.6772899167567,-23.4822899167567,0.0182074346144784,10026.0,4.0,0.81543034,-28.4408620140005,1.8443087,0.9202527,0.9204498,0.9204498,26.3261263916961,52.9738364945793,26.257797,1.0,0.939005940549963,0.8154304,2579222447,3152754,0.3746,216.7,193.0,0.5666,184.7,0.3552,212.8,0.4403,207.9,-23.4716624043836,0.4981,201.3,0.4011,4566.0947,1270.2977,-28.4690801719451,4012.1099,3324.9822,2993.5005,1,1,2918.3164,3372.6663,3968.5305,3378.4778,52.9875427894362,1229.0499,4607.56,2.525216,3316.0454,-0.03862922,0.060093857,0.060093857,0.33201078,-0.006991877,0.0031867421854696,-0.006991877,0.33425048,0.06049924,-0.0604152520485412,0.06049924,-0.0604152520485412,-0.333786458946059,0.0031867421854696,0.0176063386908873,-22.800442,1.0,62204820000.0,1592869094760.56,62204820000.0,0.057746977,-0.0053814575915052,-0.0224182936007975,-0.0322245535116532,0.84331241590144,0.4989689338705,0.843312408823285,0.885904228219616,0.843312408823285,0.885904228219616,7.49782473094193,-0.0359998923066195,0.874935284141756,0.0,10.7938240377182,10.7938240377182,-1.23847074574893,12.202180086059,0.897019530105618,4.000975933430213
2667,9816908,0,2,0.628,202.7683,0.4806157,-174.8309,0.06619831,24.49998,1.56,-0.4928406,-0.02878331,20.85,21.38294,1.359349,"[-1.1924, 0.1577, 0.0, 0.0]","[-0.1572, 0.0011, 0.0, 0.0]","[1.5259, -0.6121, 0.0, 0.0]","[0.0, 86.11, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1407.81848,3731.25952,-22.5952816,20.8919964,0.628000021,1747.15,851.869,0.0,11450.1,0.0,0.0,0.0,1,-23.8160463771213,-23.3377464414814,-24.2017464414814,0.0958877584710531,5277.0,4.0,0.17966956,-27.5641786930558,0.418929,0.070107445,0.3191259,0.31904745,22.6668500571633,53.52285029781311,22.712896,1.0,1.04332236209897,0.17958073,2568924702,5566774,0.2096,160.5,142.1,0.3171,135.6,0.1988,157.5,0.2464,153.6,-24.2484555376042,0.2788,148.6,0.2244,22700.623,14033.694,-27.5775559195189,23497.113,22840.352,17314.596,1,1,16829.115,23205.746,23213.06,19054.004,53.5281857794835,13525.379,22930.982,1.643742,18664.096,0.70060706,0.052454364,0.05251841,0.1338764,0.27484134,-0.187805519018297,0.27450618,0.71328336,0.27981412,-0.207171803119924,0.2794729,-0.207424760036592,-0.528753258110175,-0.187576487995117,-0.478741207435789,-22.803202,0.9972716,129071230000.0,2212334196822.54,129077250000.0,6018527.0,-0.0211443464341616,0.017480429303989,0.0205975386050525,0.0944050866477916,0.167349227673335,0.0944050831113254,0.563143694790663,0.0944050857850054,0.562726928938149,2.71654154282973,-0.496037947387121,0.434016350887781,-0.0011865484909541,11.1108497041556,11.1108294487368,6.77949021317662,12.3448507324305,0.577344761554042,4.000816241653098
2668,12271677,0,2,0.686,283.1392,0.1248476,-83.74481,0.05218316,-159.3596,1.85,0.2166,-0.9379759,19.97,21.45621,2.31023,"[0.3708, -0.0574, 0.0, 0.0]","[-2.0397, 0.2305, 0.0, 0.0]","[2.3013, -0.2544, 0.0, 0.0]","[0.0, 297.716, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1461.90955,4155.61816,-23.5145798,20.2645988,0.68599999,1738.76,873.921,0.0,14123.1,0.0,0.0,0.0,1,-25.0936501809466,-24.6150940959359,-25.4980940959359,0.210254815783756,5337.0,4.0,0.45868745,-27.7931337732315,0.73156726,0.5183952,0.516024,0.516024,22.6094281131128,52.9962480598185,22.581606,1.0,0.974700343813879,0.45868748,2568940936,1405223,0.1532,253.5,224.6,0.2311,214.5,0.1453,248.7,0.1798,242.7,-25.5682958559909,0.2033,234.8,0.1639,71750.31,44400.57,-27.806459998534,74087.9,71998.91,54716.81,1,1,53087.227,73223.48,73136.34,60025.625,53.0036572349876,42692.09,72524.58,1.6518112,58720.73,-0.16115452,-0.019248003,-0.019248003,-0.055803776,-0.05558589,-0.0585625546719539,-0.05558589,0.17054278,0.05882412,0.0055411258288377,0.05882412,0.0055411258288377,0.0160648219257925,-0.0585625546719539,-0.169784452002196,-23.147686,1.0,130456810000.0,2259184498659.16,130456810000.0,0.0045447876,0.0207701797431025,0.008612532040892,-0.013144569549595,-1.40412009814909,0.70860905688607,-1.40412009166471,0.888887839967343,-1.40412009166471,0.888887839967343,4.39269435133512,-0.287330099099191,0.642730985613009,0.0,11.1154667547143,11.1154667547143,-2.34248640865839,12.3539516994806,1.16044623473533,3.9994970962956686
2669,8313427,0,2,0.588,309.7419,0.3689474,54.7888,0.0419394,173.2023,1.96,-0.005470812,-0.6301869,22.37,22.11435,3.057336,"[-0.6082, -0.3094, 0.0, 0.0]","[-2.1384, 0.9043, 0.0, 0.0]","[2.6941, -1.2655, 0.0, 0.0]","[0.0, 215.716, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1365.98022,3444.65283,-23.6766396,19.597086,0.588,1730.18,997.345,0.0,15159.1,0.0,0.0,0.0,1,-22.9453670893837,-22.3482524505601,-23.1972524505601,0.0924697266874848,6747.0,4.0,0.27148035,-27.7790816510796,0.6700234,0.36953288,0.34678122,0.34678066,24.4194001895676,52.5788866108142,24.387157,1.0,0.970739943797215,0.27148062,1888096232,4837593,0.2833,173.4,155.3,0.4297,148.9,0.2686,170.4,0.3333,166.7,-23.1239983808167,0.3774,161.7,0.3035,4948.05,2998.091,-27.7938214362195,5180.238,4338.543,3457.7932,1,1,3364.4478,4405.437,5119.4404,3797.121,52.5946206039775,2893.731,4996.503,2.0164313,3721.3247,0.15661223,-0.10236813,-0.102368385,-0.24295329,0.06598858,-0.0077791857800277,0.065988414,0.28905654,0.121794,-0.121545006741446,0.121793695,-0.12154531159151,-0.288466320903367,-0.0077791662689067,-0.0184625229242091,-21.89374,0.99998575,35202527000.0,1168626967797.18,35202530000.0,3567.824,0.0180266102030581,0.0188563291713126,-0.0152943085767816,-0.499106706157541,0.551522307533148,-0.499106689640806,0.782859008689337,-0.499106684043297,0.782858525118101,2.92369524201568,-0.459944429855609,0.465932100977747,-6.188740461999e-06,10.5465738772723,10.5465738402612,3.55240342257795,12.0676759040779,1.59274602952183,4.002208993837765
2670,445990,0,2,0.202,237.1374,0.4725878,149.5736,0.07077732,-69.11083,2.36,-0.579343,0.358878,23.23,22.58688,3.075463,"[-1.7879, 0.7991, 0.0, 0.0]","[1.4056, -0.2575, 0.0, 0.0]","[1.8082, -3.6205, 0.0, 0.0]","[0.0, 56.306, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",685.897339,990.987244,-22.6865005,17.4958382,0.202000007,1684.45,1439.08,0.0,19016.8,0.0,0.0,0.0,1,-22.963687188167,-21.9117630984297,-22.7127630984297,0.0661241117897808,9362.0,4.0,0.44403544,-28.0197742456024,0.78269225,0.64137346,0.47365066,0.47365066,25.5281727700983,53.199823984574,25.52251,1.0,0.994798457935223,0.44403547,2577940902,6090540,0.3996,310.8,276.1,0.6072,264.0,0.3787,305.1,0.4705,297.9,-22.661862050678,0.533,288.3,0.4281,2635.342,903.11615,-28.0384848197605,2385.1533,1992.2526,1757.3877,1,1,1714.8646,2019.5944,2360.2688,1895.1559,53.2073988167366,875.0027,2658.5232,2.3177924,1861.4739,0.095341034,-0.00895276,-0.00895276,-0.027529972,0.03100495,0.0103869185174805,0.03100495,0.099236146,0.032271642,-0.0305543911155555,0.032271642,-0.0305543911155555,-0.0939555534108366,0.0103869185174805,0.0319400466483624,-22.68851,1.0,85086085000.0,1543416090681.69,85086085000.0,10.194488,0.0015761939596604,-0.0062189131411868,-0.0026314870587653,-0.140553205919391,0.819445268720147,-0.140553204388163,0.937474517234131,-0.140553204388163,0.937474517234131,3.9204226989337,-0.324541853198529,0.593332895060638,0.0,10.9298585412615,10.9298585412615,1.00836541899514,12.1884830236176,1.38362821266409,3.9984358572074368
2672,42143205,0,2,1.166,311.1716,0.2368447,-18.11426,0.03195946,-54.57305,2.33,-0.1053209,-0.1806031,23.71,23.13791,1.79086,"[0.3276, -0.9144, 0.0, 0.0]","[0.6373, -0.6529, 0.0, 0.0]","[-1.6937, 13.7367, 0.0, 0.0]","[114.568, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1703.04285,7989.91992,-24.1222191,21.5564938,1.16600001,1688.44,580.691,0.0,18722.9,0.0,0.0,0.0,1,-21.4858655785846,-21.4028102967017,-22.2038102967017,0.01612950920699,9209.0,4.0,0.21451701,-28.2026488926311,0.40920395,0.34550264,0.24658927,0.24658927,25.190270180094,53.3603040218419,25.088552,1.0,0.910569119784515,0.214517,2577889482,1681497,0.3577,157.8,138.8,0.5395,132.2,0.3393,154.6,0.4199,150.7,-22.1907758858359,0.4747,145.5,0.3828,1691.324,576.1087,-28.2231483146372,1529.9749,1274.8267,1129.9836,1,1,1095.6255,1296.9208,1509.8782,1217.8059,53.3668239912026,553.5893,1710.098,2.3204992,1190.5879,-0.08307261,-0.012311615,-0.012311615,-0.014940202,-0.06845677,-0.01904153003035,-0.06845677,0.08440538,0.06955505,-0.0668978724671299,0.06955505,-0.0668978724671299,-0.0811808782844182,-0.01904153003035,-0.0231069849418973,-22.037655,0.99999994,28053158000.0,2699056777014.08,28053158000.0,30.187256,-0.0202369699462195,0.010743882314232,-0.0482076295640621,-1.48182487821844,0.844328732539005,-1.48182487657492,0.869936471941109,-1.48182487657492,0.869936471941109,2.04063162792363,-0.608025825068656,0.309764613535743,-2.60576696822096e-08,10.447981757741,10.447981757741,1.47982363775913,12.4312120204159,0.95907342318046,3.9983328675054413
2674,1463941,0,2,0.308,200.9093,0.2450786,-64.12267,0.03091748,-79.39693,1.55,-0.2009889,0.05592326,23.81,23.21916,1.573872,"[0.6074, -0.8181, 0.0, 0.0]","[0.0301, 0.6972, 0.0, 0.0]","[-1.7232, 3.4907, 0.0, 0.0]","[17.623, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",935.52887,1600.56262,-22.3311214,18.9982433,0.307999998,1746.98,1267.1,0.0,11359.7,0.0,0.0,0.0,1,-21.1588343128957,-20.3626590853533,-21.2266590853533,0.0081872713410713,4675.0,4.0,0.33870977,-28.3141464900658,0.50973284,0.3498076,0.36458683,0.36458683,23.284581831656,53.4059386851178,23.2168,1.0,0.939480008878248,0.33870977,2568075684,2086730,0.5371,406.5,365.6,0.8094,351.2,0.5096,399.8,0.6304,391.3,-21.230510911784,0.7124,380.0,0.5747,1171.808,796.7908,-28.3316796284219,1229.4553,1218.5631,899.3396,1,1,870.99146,1240.654,1212.6791,1035.1385,53.4089194119794,764.46783,1185.2354,1.5427754,1011.2568,0.08377529,-0.032853197,-0.032853197,-0.16613147,0.016566917,0.0040536421035288,0.016566917,0.18605903,0.03679396,0.0365699789461579,0.03679396,0.0365699789461579,0.184926412652883,0.0040536421035288,0.0204983845762654,-22.909271,1.0,113610960000.0,2056166524033.8,113610960000.0,6.787869,0.0063494484622283,0.0147281831438388,-0.0318313037353952,-0.551868861188017,0.686256704622441,-0.551868848883051,0.92902358850089,-0.551868848883051,0.92902358850089,3.09949021258315,-0.438199023452933,0.491290269296129,0.0,11.0554202295962,11.0554202295962,0.831733452218691,12.3130582842242,0.8431707390896,4.001204230165379
2675,80736605,0,2,1.608,291.7427,0.260919,-130.4411,0.07277018,-96.52092,2.53,-0.1840808,0.1356405,22.15,22.46467,1.033362,"[0.2383, -0.3833, 0.0, 0.0]","[-0.1663, 0.6592, 0.0, 0.0]","[-0.7484, 5.2323, 0.0, 0.0]","[135.486, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.5033,11885.9307,-24.2845974,22.6985683,1.60800004,1660.64,369.565,0.0,20693.1,0.0,0.0,0.0,1,-22.8211277424839,-23.1484094007491,-23.9514094007491,0.108290484118927,7063.0,4.0,0.69680214,-27.8910702243798,1.07206,0.41614127,0.82922584,0.82922584,23.2992073388814,52.6495172480356,23.278946,1.0,0.981511593016767,0.6968021,1891120521,7210064,0.3572,385.2,336.9,0.5406,320.1,0.3387,377.1,0.4199,367.1,-23.8697329039174,0.4751,353.8,0.3825,6498.0044,1834.2307,-27.9081617685602,5625.127,4676.287,4284.818,1,1,4155.7104,4756.7827,5551.8022,4645.9434,52.6697468106889,1762.8844,6569.077,2.458896,4543.163,-0.33269796,-0.05691643,-0.05691643,-0.28908318,-0.06550357,-0.0039123974819817,-0.06550357,0.44074598,0.08677671,0.0866884693948664,0.08677671,0.0866884693948664,0.440297793014464,-0.0039123974819817,-0.0198713853034522,-23.764637,1.0,293964600000.0,19511812119076.1,293964600000.0,0.046600047,0.0111240779695996,0.0224548534285129,-0.0096854126415535,-1.21311234520242,0.388169760576939,-1.21311234736563,0.840304432861212,-1.21311234736563,0.840304432861212,6.7908524649864,-0.0813271730584466,0.831924295282192,0.0,11.4682950346628,11.4682950346628,-1.33161364528789,13.2902976054667,0.545516414803349,3.998731876947706
2676,8446220,0,2,0.592,200.4472,0.178282,1.584435,0.09173919,-37.67565,2.66,0.05478613,-0.08720986,23.63,22.53761,1.399298,"[0.765, -0.0065, 0.0, 0.0]","[-0.5432, 0.6242, 0.0, 0.0]","[3.4617, -2.735, 0.0, 0.0]","[0.0, 18.792, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1370.33618,3473.06763,-22.5380802,20.7574883,0.592000008,1641.38,1045.32,0.0,21987.3,0.0,0.0,0.0,1,-22.4888595023568,-21.7805081536138,-22.6415081536138,0.0230680900214333,10506.0,4.0,0.293963,-27.8485425256877,0.39795354,0.35468042,0.30830845,0.30830845,24.3006389427609,53.0725227226905,24.217709,1.0,0.926462527056534,0.29396296,2580550462,6360287,0.3772,189.1,167.0,0.5681,159.3,0.3578,185.4,0.4425,180.8,-22.6255019620844,0.5001,174.8,0.4035,1683.7264,447.228,-27.8632384467452,1512.1384,1355.028,1082.1493,1,1,1054.5985,1374.923,1495.4739,1336.0082,53.0853157440952,432.53848,1699.2838,2.6766114,1310.7635,0.013104569,0.023192015,0.023192015,0.05598221,0.0054288916,-0.0215936454751713,0.0054288916,0.057495542,0.02381895,0.0100527020183424,0.02381895,0.0100527020183424,0.0242657870440008,-0.0215936454751713,-0.0521239763844665,-22.933214,1.0,135045050000.0,1587663505667.61,135045050000.0,0.38934743,-0.0188077813795763,-0.000379990182151,-0.0390997776857524,0.670426053745842,0.891260924539372,0.67042605783428,0.953470384747762,0.67042605783428,0.953470384747762,2.47943843289478,-0.511014572133428,0.394353328765048,0.0,11.1304786699964,11.1304786699964,-0.409662687644351,12.2007584621231,0.73694079476733,3.9999159368905515
2677,94433,0,4,0.118,248.3133,0.2416188,153.5933,0.04074704,-58.17623,1.32,0.05625383,0.08482322,24.63,22.85723,3.244373,"[-0.7577, 1.5793, 0.901, -1.035]","[-1.1261, -0.5571, 1.2665, 1.3642]","[-2.7733, 5.4207, -5.3482, 5.1181]","[7.037, 0.269, 2.518, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",439.744415,549.647156,-22.7442989,16.0741196,0.118000001,1730.69,1518.78,0.0,9315.27,0.0,0.0,0.0,1,-20.0979772354784,-19.1631172553648,-19.9061172553648,0.0168708664476595,3890.0,4.0,0.2878898,-27.8776945652078,0.60676295,0.53818136,0.5160208,0.2988781,24.064155143038,53.602382920298,24.028112,1.0,0.967348377094406,0.46896243,2566925983,4844265,0.4152,80.11,69.9,0.6281,66.36,0.3937,78.41,0.488,76.28,-19.8892941223791,0.5522,73.47,0.4445,427.95374,313.57074,-27.8903394350168,429.29007,429.61273,332.75604,1,1,323.57147,436.3726,424.166,422.90146,53.6030485440249,302.3845,432.21902,1.3212682,414.3592,-0.054198943,0.007973298,0.020341469,0.025503363,-0.04322905,-0.0145578731643968,-0.016944604,0.059899475,0.04777579,-0.0178362377103825,0.018726801,-0.0455037849872106,-0.0570509215058339,-0.0057062876503737,-0.0182521097844349,-21.367626,0.11910523,4665792500.0,278494032045.07,7916612600.0,3250819600.0,-0.0281296808558722,0.0160166759039918,-0.0172519599669076,1.35089030672482,0.886971405942906,1.35089033475272,0.96323489036662,1.35089031291473,0.908805317694178,4.33552362488331,-0.287332792281391,0.637041557098098,-0.924069167902016,9.89853939322836,9.6689254206753,9.51199286955815,11.4448158929472,1.55836087526825,4.000083754669223
2682,33655726,0,2,1.052,227.5097,0.2863376,-5.69139,0.03012156,11.01628,1.86,0.0558318,0.1238281,22.35,22.17676,0.8647669,"[-0.0746, 0.4857, 0.0, 0.0]","[-0.2975, 0.3612, 0.0, 0.0]","[-1.173, 3.836, 0.0, 0.0]","[39.83, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1670.74988,7035.03369,-23.2152786,22.0730534,1.05200005,1738.05,539.315,0.0,14216.6,0.0,0.0,0.0,1,-22.361978671141,-22.2475211797297,-23.1305211797297,0.0944518323655147,5796.0,4.0,0.6019373,-27.9985506060156,1.3104345,0.9407166,0.6220802,0.6175302,24.5092312453143,53.6650934441298,24.534975,1.0,1.02399426098418,0.6051648,2569843532,662423,0.3151,216.6,193.3,0.4759,185.0,0.2989,212.7,0.3701,207.9,-23.1495142213753,0.4186,201.5,0.3373,5774.1226,3820.7512,-28.0117621240499,5720.9316,5645.1294,4305.545,1,1,4191.98,5729.725,5655.804,4554.7163,53.667832493479,3689.721,5829.3203,1.7674775,4466.771,-0.14497148,-0.0060087447,-0.006477048,-0.077177785,-0.0121665485,-0.0096368556522121,-0.011286883,0.16423501,0.0137832165,-0.0091418538826055,0.012786662,-0.0098543426759396,-0.117420202897917,-0.0089400916080772,-0.114828718991426,-22.184032,0.94811386,33959051000.0,2990569766219.72,33973203000.0,14152179.0,-0.0198043929259391,0.0092642145121257,0.01154362117878,-1.32619464589636,0.717866214600382,-1.32619465003752,0.974749543841829,-1.32619465246398,0.972808355600054,5.29006795993112,-0.206153621463291,0.723461251323181,-0.0231395046446204,10.5311364941662,10.5309555451991,7.15082331299244,12.4757539384087,0.462564774226233,4.000571652159602
2683,5919820,0,2,0.516,222.331,0.003449965,-167.0928,0.06983867,-72.17893,2.87,-0.187268,-0.235833,22.01,21.36694,1.932795,"[-0.4763, 0.4769, 0.0, 0.0]","[-1.2115, 0.4699, 0.0, 0.0]","[4.1636, -1.8081, 0.0, 0.0]","[0.0, 46.339, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1280.11353,2942.02856,-22.7528782,20.1063576,0.515999973,1609.21,1107.75,0.0,24101.0,0.0,0.0,0.0,1,-24.3841753405947,-23.569536607321,-24.482536607321,0.102898425864489,10913.0,4.0,0.56476414,-28.1634654213505,0.7547528,0.43285003,0.7057739,0.7057739,24.3597144426266,53.2649658329314,24.32394,1.0,0.967587688474827,0.56476414,2581222575,8766204,0.3087,225.0,200.4,0.4656,191.8,0.2928,220.9,0.3624,215.8,-24.487402744033,0.4097,209.1,0.3304,8617.153,2055.4624,-28.1839161534091,7594.757,7185.609,5485.7153,1,1,5345.82,7291.8716,7510.414,6857.6274,53.273254542610495,1987.659,8697.545,2.7672167,6727.148,0.027788643,0.11039949,0.11039949,0.26962435,0.011378246,0.0641010127374588,0.011378246,0.27105257,0.11098429,0.0906011720869736,0.11098429,0.0906011720869736,0.221271685121174,0.0641010127374588,0.156551386474068,-24.147018,1.0,489810720000.0,14143389511391.6,489810720000.0,17.347563,0.0020174747913637,-0.0010890071981821,-0.0166136519144419,0.734047325188842,0.573499033980686,0.734047322414844,0.800205479145859,0.734047322414844,0.800205479145859,5.63048861168977,-0.151334406185124,0.750546084398951,0.0,11.690028285864,11.690028285864,1.2392384733638,13.1505535020839,0.979989824840322,3.9998748324917957
