,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
2638,11564854,0,4,0.67,234.4229,0.5559333,-95.0666,0.04515094,-70.81829,1.45,0.03904067,-0.03075054,20.83,20.57684,1.625026,"[0.0788, -0.5427, 0.622, 0.1059]","[-0.8482, 0.0565, 0.0068, 0.7766]","[2.2616, -0.9365, -1.2626, 2.5446]","[0.0, 29.664, 22.477, 7.495]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1447.72998,4037.57471,-23.0072994,20.6933041,0.670000017,1742.93,756.115,0.0,10461.9,0.0,0.0,0.0,1,-23.598052805552022,-23.18559521709636,-23.99059521709636,0.0948958819118753,25798.0,0.57799065,20.94342413449299,20.921988,95386870000.0,0.0081441885814464,0.18667713,0.9804497940507192,1.0,0.5282299,0.19811065,0.17842783,0.49774423,0.2724555,0.57799065,56.327212414239895,-29.64928385348462,0.7028429752353924,1.0,0.1784278,20.921988,95386870000.0,-0.4896723,0.8124718,20.921988,0.19811065,-0.0013289802638026,2626016896,4.0,20.94342413449299,-22.922688,-0.4896723,0.04225735,0.5282299,-0.46141192,-0.009954519664622,25598454642659.16,-0.0013289802638026,0.0013289802638026,1.3785729657411854,0.3353414890799321,1.378572973757877,0.3087036478425751,1.378572973757877,0.3087036478425751,4.098772008686859,-0.2380791869882073,0.6126537616629282,0.0,10.979488598194775,10.979488598194775,-1.374097741464082,13.408213748107812,0.686594728601739
2640,1601290,0,2,0.318,232.8091,0.3793253,24.80361,0.05609581,-139.3173,1.1,0.2386934,-0.009660935,23.69,23.22544,1.85486,"[-0.5604, 1.294, 0.0, 0.0]","[0.4724, 0.4311, 0.0, 0.0]","[-1.534, 2.3465, 0.0, 0.0]","[32.498, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",956.100647,1660.86523,-22.7251797,18.6944923,0.317999989,1685.75,1085.68,0.0,7434.16,0.0,0.0,0.0,1,-20.34815953031733,-19.66738540089993,-20.296385400899933,0.0405701154914093,9844.0,1.1108512,18.953826218495195,18.900188,91272020000.0,-0.0004950129406359,0.1798789,0.9960977774980184,1.0,0.3746226,0.13388364,0.5073536,0.5033229,0.57901657,1.1191195,56.74836253271162,-29.43673010615421,0.3582908526145363,0.985409,0.50913763,18.949581,91549180000.0,0.34831277,1.7525449,18.949581,0.13328326,-0.0011818051775871,2625142080,4.0,18.953826218495195,-22.724497,0.3498818,277160420.0,0.37294266,0.47008243,-0.0019576593833576,14489487527301.408,-0.0011818051775871,0.0011818051775871,0.1827320209460048,0.3303862013259034,0.1827320231184153,0.45672509610238,0.1827320037480095,0.454944782237549,5.513851534790941,0.0488764631321344,0.7414550681736181,-0.0063834755170791,10.96165445870795,10.960337662288063,8.442731210777781,13.161053025360689,1.0053124494987593
2642,9516340,0,2,0.62,243.7811,0.3280915,138.912,0.04161216,-54.92254,1.94,-0.08045646,-0.3858377,20.87,21.12264,1.815529,"[0.2857, 0.2189, 0.0, 0.0]","[-1.3509, 0.4634, 0.0, 0.0]","[2.6803, -0.7924, 0.0, 0.0]","[0.0, 88.328, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1399.73352,3673.46069,-23.0724792,20.3728981,0.620000005,1731.91,960.633,0.0,14969.9,0.0,0.0,0.0,1,-24.386094491173093,-23.824660333157897,-24.68266033315789,0.0400954328336331,57015.0,1.0446029,20.132779488692908,19.703772,104682180000.0,0.0051627547404721,-0.23705094,0.9963952099166202,1.0,0.29261175,-0.12040371,0.5793873,0.57609427,0.3810136,1.0524926,56.00850479516281,-29.81693723208045,0.6324779367771247,0.96284676,0.5759819,20.128859,104797730000.0,0.2610892,1.4166201,20.128859,-0.11787425,-0.0125794376615435,3313244365,4.0,20.132779488692908,-23.058582,0.26669192,115559350.0,0.2864645,0.5250633,-0.0018995597839488,1158216158828.1692,-0.0125794376615435,0.0125794376615435,-0.2120383373924209,0.2689596224654278,-0.2120383446825162,0.5546484194491619,-0.2120383343623742,0.5472550106717338,7.128832615514708,0.0222190510250797,0.8530184176290034,-0.016442826667829,11.02035187559474,11.019872758218057,8.062805090352782,12.063789619689873,0.9493464576795023
2645,5808166,0,2,0.512,297.8516,0.5020974,-59.89721,0.05177444,-124.9909,2.19,0.1000002,0.9802864,21.11,21.44473,3.432022,"[-0.3271, -0.1124, 0.0, 0.0]","[-0.6359, 2.7894, 0.0, 0.0]","[-0.7347, 1.8914, 0.0, 0.0]","[293.153, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1274.92236,2914.65649,-23.5169601,19.317976,0.512000024,1706.11,1101.82,0.0,17361.5,0.0,0.0,0.0,1,-24.575936199321145,-23.862197869499667,-24.67719786949967,0.038902227179847,61671.0,0.88346803,19.38152719661917,19.390072,203796580000.0,-0.0037713449346116,0.36061022,1.007900983333327,1.0,0.47796223,0.46058816,0.31205377,0.37421298,0.47876272,0.88346803,57.967472028870986,-29.89640088353933,0.5383776235891997,1.0,0.31205374,19.390072,203796580000.0,-0.12769663,1.0513512,19.390072,0.46058816,0.0003532964547232,3375442372,4.0,19.38152719661917,-23.532293,-0.12769663,0.4911335,0.47796223,-0.09997806,0.0039200329749753,14466067360811.268,0.0003532964547232,-0.0003532964547232,0.9206251229893408,0.4553784972133154,0.9206251205902224,0.3532145644716269,0.9206251205902224,0.3532145644716269,5.531396940552484,-0.0538091616589718,0.7428348251489707,0.0,11.309196891644936,11.309196891644936,-0.3088004418224856,13.160350483045107,1.6500457481255797
2649,3429605,0,2,0.42,245.4709,0.2968337,129.3893,0.0340734,50.61588,1.39,-0.02290853,-0.4904858,21.79,21.62111,2.141908,"[0.1171, 0.1534, 0.0, 0.0]","[-1.5776, 0.564, 0.0, 0.0]","[2.6769, -1.1683, 0.0, 0.0]","[0.0, 78.33, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1141.19373,2301.10278,-22.9405994,19.2890816,0.419999987,1738.4,1060.37,0.0,9929.91,0.0,0.0,0.0,1,-22.774726574368906,-22.12572918518373,-22.89372918518373,0.0467270270762518,12352.0,1.0116726,19.439047482323016,19.173243,124665800000.0,-0.0004937048305156,0.31971577,0.9866572601336636,1.0,0.26293278,0.14869523,0.6004375,0.56534266,0.39454678,1.022004,56.75713964090817,-29.127645774045888,0.4449396816334607,0.9665637,0.5964574,19.424463,125231790000.0,-0.21038154,1.4208913,19.424463,0.14426062,0.0026971142675972,2625293100,4.0,19.439047482323016,-22.960901,-0.21684873,565991400.0,0.2550912,-0.46625546,-0.0067426156952254,48607467098861.98,0.0026971142675972,-0.0026971142675972,1.2702610977955595,0.2776755187160012,1.2702610780918486,0.5935097023754653,1.2702610837421964,0.5836155674536431,5.758760841941488,0.0094525955780755,0.7603290429018785,-0.0147695191347757,11.097714588212124,11.095747328310823,8.75280983231739,13.686702990882242,1.0585228476033397
2651,1125029,0,4,0.28,282.488,0.5001559,120.591,0.01792705,151.0024,1.64,-0.1837881,-0.3250615,24.17,23.1447,3.584541,"[0.4471, -1.7617, -1.7615, 0.9201]","[-2.1333, -0.5286, 0.69, 0.7546]","[2.5711, -3.5494, 4.6189, -0.9088]","[0.0, 27.787, 25.108, 67.082]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",875.365601,1434.19885,-23.2040386,17.8590088,0.280000001,1747.31,1322.89,0.0,12178.1,0.0,0.0,0.0,1,-20.977897678627944,-20.13489277104065,-21.000892771040657,0.0663235491538576,58460.0,2.324881,18.36372699664532,18.04209,139721440000.0,-0.0010469210207457,0.06356271,0.9921351042257568,1.0,0.48381972,0.054135256,0.831656,0.5680752,0.97189456,2.4610612,57.376528936094765,-29.321561120062995,0.3367365175879862,0.8873644,0.85613585,18.355154,158263660000.0,0.4700874,3.5284007,18.355154,0.05293111,-0.0001935712144582,3375142509,4.0,18.36372699664532,-23.234253,0.48078156,18542213000.0,0.473058,0.56450796,-0.0039563617136895,35559832123132.4,-0.0001935712144582,0.0001935712144582,0.0560630805726461,0.275449018729019,0.0560630877280539,0.3577197962562194,0.0560630879531613,0.3478726256629075,11.638186571837364,0.391122413577576,1.065885315090591,-0.0518979986459318,11.199381204986992,11.145263052923465,10.268161565640908,13.5509597020122,1.73998805391907
2655,1777299,0,2,0.33,277.332,0.4054328,171.1304,0.04589971,129.4927,1.5,-1.109062,-0.5543037,21.37,22.84095,3.083552,"[-2.7025, 0.2543, 0.0, 0.0]","[-0.6691, 0.2059, 0.0, 0.0]","[1.9162, -0.258, 0.0, 0.0]","[0.0, 199.045, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",980.175171,1733.83203,-23.1932201,18.3318138,0.330000013,1745.48,1224.02,0.0,10909.2,0.0,0.0,0.0,1,-23.48896450606252,-22.725539508222468,-23.573539508222467,0.0887332450590501,58460.0,2.324881,18.36372699664532,18.04209,139721440000.0,-0.0010469210207457,0.06356271,0.9921351042257568,1.0,0.48381972,0.054135256,0.831656,0.5680752,0.97189456,2.4610612,57.376528936094765,-29.321561120062995,0.3367365175879862,0.8873644,0.85613585,18.355154,158263660000.0,0.4700874,3.5284007,18.355154,0.05293111,-0.0001935712144582,3375142509,4.0,18.36372699664532,-23.234253,0.48078156,18542213000.0,0.473058,0.56450796,-0.0039563617136895,35559832123132.4,-0.0001935712144582,0.0001935712144582,0.0560630805726461,0.275449018729019,0.0560630877280539,0.3577197962562194,0.0560630879531613,0.3478726256629075,11.638186571837364,0.391122413577576,1.065885315090591,-0.0518979986459318,11.199381204986992,11.145263052923465,10.268161565640908,13.5509597020122,1.553338448422145
2658,3128319,0,2,0.406,266.6859,0.242999,76.27359,0.0388652,-38.35331,1.8,-0.5305979,-0.4567114,22.25,22.30352,2.729168,"[-1.3657, 0.5926, 0.0, 0.0]","[-1.5374, 0.3635, 0.0, 0.0]","[2.8831, -0.9519, 0.0, 0.0]","[0.0, 123.127, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1118.26428,2210.625,-23.147541,18.9810352,0.405999988,1741.78,1180.25,0.0,13655.6,0.0,0.0,0.0,1,-23.02055394666893,-22.27160639549116,-23.15160639549116,0.0439227117723708,59361.0,0.7504761,19.07830316052635,18.937164,102109750000.0,-7.877947599621571e-05,-0.03520772,0.9975866930889412,1.0,0.21175128,-0.015879665,0.49029133,0.46948597,0.32662007,0.7516912,57.691856704621344,-29.13751277788633,0.4288920546967794,0.98904604,0.48897797,19.07568,102182855000.0,0.20910618,0.9047142,19.07568,-0.015725585,-0.0033444935314157,3375238332,4.0,19.07830316052635,-23.126835,0.21115503,73110504.0,0.20969665,0.46816397,-0.0012144310255,1618897040225.3523,-0.0033444935314157,0.0033444935314157,-0.037531263412208,0.3610201293935107,-0.0375312657914084,0.6533070387003391,-0.0375312625865642,0.6505037049440168,4.144558225902283,-0.1239605339814044,0.6174782453138351,-0.0047834915650462,11.009378032750472,11.009067212890354,7.8639797777994,12.20921922905982,1.3879483555615877
2661,727125,0,2,0.24,232.2737,0.359477,62.99655,0.05268479,29.43452,2.05,0.6946876,0.8854424,20.99,22.26721,2.816379,"[1.6324, -0.1589, 0.0, 0.0]","[1.9969, -0.1764, 0.0, 0.0]","[1.6441, -0.3084, 0.0, 0.0]","[0.0, 102.768, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",782.448914,1203.09338,-22.6606407,17.9808559,0.239999995,1721.65,1403.54,0.0,16015.6,0.0,0.0,0.0,1,-24.79271607242132,-23.831341268237832,-24.66534126823783,0.0570253090453162,8377.0,1.3337425,17.685147872496433,17.681057,130360810000.0,0.0014884349282293,-0.7614552,0.9962392348347724,1.0,0.31549725,-0.3154917,0.6939965,0.7614686,0.2765139,1.3337425,56.682125949381415,-28.17732825833044,0.2252645569743843,1.0,0.6939964,17.681057,130360810000.0,-0.0018696437,2.0419557,17.681057,-0.3154917,0.0009197992885202,2625039392,4.0,17.685147872496433,-22.693815,-0.0018696437,171.62437,0.31549725,-0.00451248,-0.0018872308696959,37722294162388.734,0.0009197992885202,-0.0009197992885202,-0.7883611920671267,0.1354162278726778,-0.7883611919237213,0.5203376635498216,-0.7883611919237213,0.5203376635498216,4.721496763229517,0.1250719902823689,0.6740796962964483,0.0,11.115147050300603,11.115147050300603,2.2345789560363585,13.576598097420751,1.2666962687413184
2662,13082759,0,2,0.704,223.3572,0.1376281,65.53141,0.04387449,-122.9072,1.32,0.1998088,-0.3401376,19.15,20.35833,1.066554,"[0.3291, -0.0821, 0.0, 0.0]","[-0.8651, 0.119, 0.0, 0.0]","[2.5043, -0.3286, 0.0, 0.0]","[0.0, 77.859, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1477.22681,4289.29932,-22.9059601,20.9599724,0.703999996,1730.69,645.697,0.0,9315.27,0.0,0.0,0.0,1,-24.99197724047839,-24.643117255364768,-25.386117255364766,0.0181369885668853,66025.0,1.0392354,20.88986739530417,20.874184,82948415000.0,0.0056321303272606,-0.16902548,1.019422798381019,1.0,0.12460973,-0.112681635,0.809686,0.18691795,1.2121835,1.0445544,57.55577659369977,-29.489802356759483,0.6914035103775522,0.98965555,0.8130756,20.910753,83163420000.0,-0.053006895,1.7695168,20.910753,-0.11226876,0.0080374748112017,3375873207,4.0,20.88986739530417,-22.906855,-0.05320183,215004900.0,0.12415315,-0.079804175,0.0095235585556663,5395388733295.775,0.0080374748112017,-0.0080374748112017,-1.005955460262014,0.6850364455149084,-1.0059554624297644,0.7791170133152217,-1.0059554588409616,0.7783947098684766,7.356900350259379,0.0189310627984701,0.8666948735325669,-0.0045159354672749,10.919932340887756,10.91880809182716,8.332448357677055,12.732022740704435,0.5360457849540655
2663,79052435,0,2,1.59,305.4921,0.1786617,71.47388,0.05727711,-46.35702,2.85,0.205907,0.3986087,20.69,21.00946,1.479121,"[-0.1581, 0.4051, 0.0, 0.0]","[-0.2634, 1.1043, 0.0, 0.0]","[-0.7451, 2.5083, 0.0, 0.0]","[306.133, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.4906,11722.3428,-24.3918972,22.5431767,1.59000003,1612.33,436.75,0.0,23898.8,0.0,0.0,0.0,1,-24.61188044410009,-24.874054562214464,-25.785054562214462,0.1679662793107548,208374.0,1.159387,21.6566048718398,21.65789,925509100000.0,0.0249945141786969,-0.40150732,1.00118464248193,1.0,0.30158052,-0.3004276,0.6221194,0.40304816,0.5952242,1.159387,56.01564407706213,-29.820039620443,1.6337997119998104,1.0,0.62211937,21.65789,925509100000.0,-0.026345331,1.3989875,21.65789,-0.3004276,0.0053900834784116,3318922917,4.0,21.6566048718398,-24.286137,-0.026345331,26.60413,0.30158052,-0.035209294,0.0002647660633943,5757151514681.69,0.0053900834784116,-0.0053900834784116,-0.8291326770265778,0.4254678146514559,-0.829132675176368,0.5365933537480064,-0.829132675176368,0.5365933537480064,9.868860078332546,0.0642284263953553,0.9942669915470022,0.0,11.966380693278394,11.966380693278394,1.4249490613296332,12.760207659214435,0.7280671467417078
2665,60035183,0,4,1.382,344.3499,0.2958541,-157.5814,0.05926086,150.7185,2.67,-0.0371172,0.1987519,25.07,22.94331,2.009371,"[0.165, -1.0245, 0.4367, 0.0436]","[-0.803, 0.7707, 1.1086, 1.2027]","[-1.7116, 7.0905, 21.8632, -24.6262]","[158.597, 0.0, 8.874, 9.291]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1737.6554,9859.32422,-24.5499802,21.8012562,1.38199997,1639.9,512.083,0.0,22087.6,0.0,0.0,0.0,1,-20.26874267377951,-20.3489100634644,-21.2149100634644,0.1802898421084617,159056.0,2.2019024,20.789130859723176,20.791697,1208769800000.0,-0.0126019766677126,0.14412798,1.0023658809471223,1.0,0.15406245,0.036962193,1.614013,0.60074115,0.73289347,2.2019024,56.43288591470796,-28.187618818007195,1.4525935685139353,1.0,1.6140131,20.791697,1208769800000.0,0.14956282,2.9383762,20.791697,0.036962193,0.0052613757171533,2630301612,4.0,20.789130859723176,-24.636097,0.14956282,0.77018267,0.15406245,0.58319557,0.0010874937591399,2493071813092.221,0.0052613757171533,-0.0052613757171533,0.1211401438503775,0.24942123284037,0.121140144311641,0.7330084579493967,0.121140144311641,0.7330084579493967,18.6607404306069,0.342798064826091,1.2709288719156857,0.0,12.082343601018929,12.082343601018929,-0.1134062577310055,12.39673478856414,1.0663883767288203
2666,26106057,0,2,0.94,259.4179,0.3945831,157.0215,0.0538378,-21.53342,2.54,0.3982854,0.1516297,22.63,22.96694,1.779949,"[-0.3386, 1.4158, 0.0, 0.0]","[-0.297, 0.0035, 0.0, 0.0]","[-0.7332, 2.0689, 0.0, 0.0]","[160.17, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1626.38257,6121.0542,-23.4755592,21.3985729,0.939999998,1659.21,767.911,0.0,20792.6,0.0,0.0,0.0,1,-23.019543996288903,-22.677289916756667,-23.482289916756667,0.0783145087116657,40025.0,0.45041364,20.81797756051102,20.75406,161012940000.0,0.0022467043456345,-0.41757068,0.9865021549913564,1.0,0.3784558,-0.32129356,0.20309588,0.49186182,0.1605464,0.45041555,56.69784692605223,-28.35205445628881,0.863666647034081,0.9997033,0.20309189,20.803223,161013430000.0,0.19999264,0.47135416,20.803223,-0.32128486,0.0069184869197123,2626568032,4.0,20.81797756051102,-23.482363,0.19999805,494016.16,0.37844554,0.2599284,-0.0068442991918749,10530952887166.195,0.0069184869197123,-0.0069184869197123,-0.5070064598254667,0.3406067363003645,-0.507006451563612,0.4509097095486098,-0.5070064577946356,0.4508989261543325,3.4458976207944474,-0.3463866244564032,0.5373023702145835,-0.0001288742922275,11.20686210169421,11.206860780036632,5.693741155571498,13.022467669847863,0.8970195301056183
2667,9816908,0,2,0.628,202.7683,0.4806157,-174.8309,0.06619831,24.49998,1.56,-0.4928406,-0.02878331,20.85,21.38294,1.359349,"[-1.1924, 0.1577, 0.0, 0.0]","[-0.1572, 0.0011, 0.0, 0.0]","[1.5259, -0.6121, 0.0, 0.0]","[0.0, 86.11, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1407.81848,3731.25952,-22.5952816,20.8919964,0.628000021,1747.15,851.869,0.0,11450.1,0.0,0.0,0.0,1,-23.816046377121253,-23.33774644148144,-24.20174644148144,0.0359617444140116,18595.0,0.34813157,20.526583652643502,20.173723,83094110000.0,-0.0024653832901033,-0.88180393,0.9920605268305464,1.0,0.47906312,-0.47845924,0.123372376,0.8829169,0.024529615,0.34840268,57.08628103962675,-28.852290489590644,0.6167104647534882,0.98944056,0.12270997,20.51793,83111960000.0,0.023927262,0.39448255,20.51793,-0.4760848,0.0107653494172807,2625639269,4.0,20.526583652643502,-22.62939,0.024046598,17854652.0,0.4766857,0.044318058,-0.0040542733031398,2563711460597.183,0.0107653494172807,-0.0107653494172807,-0.7602900874918486,0.0621817641728186,-0.7602900876267805,0.3543843543819314,-0.7602900871720004,0.3522073253386344,2.332481330154362,-0.4579185129504394,0.3678181762155842,-0.0046102906333124,10.919663524244518,10.919570240569238,7.251751389899702,12.408869144824193,0.5773447615540424
2668,12271677,0,2,0.686,283.1392,0.1248476,-83.74481,0.05218316,-159.3596,1.85,0.2166,-0.9379759,19.97,21.45621,2.31023,"[0.3708, -0.0574, 0.0, 0.0]","[-2.0397, 0.2305, 0.0, 0.0]","[2.3013, -0.2544, 0.0, 0.0]","[0.0, 297.716, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1461.90955,4155.61816,-23.5145798,20.2645988,0.68599999,1738.76,873.921,0.0,14123.1,0.0,0.0,0.0,1,-25.093650180946568,-24.61509409593593,-25.49809409593593,0.0059593440900321,65765.0,0.72988015,20.141328807915297,20.148573,245626680000.0,-0.0011124465685545,0.0063630156,1.0066943832946482,1.0,0.12546702,0.0021650218,0.5671461,0.36874852,0.39955863,0.72988015,56.53731367249113,-29.95202712669179,0.6834738959627504,1.0,0.5671461,20.148573,245626680000.0,0.12544833,0.86636674,20.148573,0.0021650218,-0.003819006850703,3375868860,4.0,20.141328807915297,-23.509218,0.12544833,0.00019717214,0.12546702,0.36869362,0.0033225417360354,3982171536946.479,-0.003819006850703,0.003819006850703,0.0086282805431431,0.4611887910985538,0.0086282810190561,0.7770400915048177,0.0086282810190561,0.7770400915048177,5.115626583857209,-0.136748447368413,0.7088988355546553,0.0,11.390275538150991,11.390275538150991,-3.705154449937598,12.600119963864351,1.1604462347353275
2669,8313427,0,2,0.588,309.7419,0.3689474,54.7888,0.0419394,173.2023,1.96,-0.005470812,-0.6301869,22.37,22.11435,3.057336,"[-0.6082, -0.3094, 0.0, 0.0]","[-2.1384, 0.9043, 0.0, 0.0]","[2.6941, -1.2655, 0.0, 0.0]","[0.0, 215.716, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1365.98022,3444.65283,-23.6766396,19.597086,0.588,1730.18,997.345,0.0,15159.1,0.0,0.0,0.0,1,-22.94536708938374,-22.348252450560068,-23.197252450560068,0.1183973297747253,23801.0,0.841069,20.03181394022752,20.010098,228136710000.0,-0.0034264297155173,-0.39309606,0.9801971272961026,1.0,0.29674414,-0.1978175,0.45613214,0.5896796,0.25425962,0.841069,56.21713301844598,-28.918201011323404,0.6806152491407187,1.0,0.45613217,20.010098,228136710000.0,-0.22119068,0.98506266,20.010098,-0.1978175,-0.0016694545413951,2625885947,4.0,20.03181394022752,-23.661572,-0.22119068,0.0016494086,0.29674414,-0.4395424,-0.0100581550746963,43348338601464.79,-0.0016694545413951,0.0016694545413951,-1.2059594308640995,0.2581151551934854,-1.2059594483077578,0.5423243103550612,-1.2059594483077578,0.5423243103550612,5.884423000381364,-0.0751683738929053,0.7697038843356512,0.0,11.358195174218576,11.358195174218576,-2.7826717453598846,13.63697245705922,1.59274602952183
2670,445990,0,2,0.202,237.1374,0.4725878,149.5736,0.07077732,-69.11083,2.36,-0.579343,0.358878,23.23,22.58688,3.075463,"[-1.7879, 0.7991, 0.0, 0.0]","[1.4056, -0.2575, 0.0, 0.0]","[1.8082, -3.6205, 0.0, 0.0]","[0.0, 56.306, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",685.897339,990.987244,-22.6865005,17.4958382,0.202000007,1684.45,1439.08,0.0,19016.8,0.0,0.0,0.0,1,-22.963687188167043,-21.91176309842973,-22.712763098429736,0.0716965857764111,57449.0,1.5423703,17.35363380147741,17.101349,113094230000.0,-0.0003658163302695,-0.62624216,0.997524391993505,1.0,0.49524888,-0.4067393,0.53965497,0.7625173,0.29374805,1.5733116,57.38235506226633,-29.506253431461488,0.1948992243396845,0.9513408,0.5311027,17.350943,119816530000.0,-0.27476645,2.1800992,17.350943,-0.39553443,-0.0008466765355039,3375025928,4.0,17.35363380147741,-22.75415,-0.28255016,6722290700.0,0.48160574,-0.43503252,-0.0012405318074131,21705501046985.92,-0.0008466765355039,0.0008466765355039,-1.088968545969726,0.1347406755747534,-1.0889685395893955,0.349886780283375,-1.0889685457641172,0.3375699721526128,4.974561019491099,0.1968147447204011,0.696754762423603,-0.0216638773361925,11.078516737857631,11.053440448045846,9.827517289251588,13.336569815488222,1.3836282126640942
2672,42143205,0,2,1.166,311.1716,0.2368447,-18.11426,0.03195946,-54.57305,2.33,-0.1053209,-0.1806031,23.71,23.13791,1.79086,"[0.3276, -0.9144, 0.0, 0.0]","[0.6373, -0.6529, 0.0, 0.0]","[-1.6937, 13.7367, 0.0, 0.0]","[114.568, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1703.04285,7989.91992,-24.1222191,21.5564938,1.16600001,1688.44,580.691,0.0,18722.9,0.0,0.0,0.0,1,-21.48586557858461,-21.40281029670172,-22.20381029670171,0.0723672878881178,213075.0,1.2015709,22.037566645975883,22.024858,246375940000.0,-0.0141660090138993,-0.43843707,0.9883635747716498,1.0,0.21167643,-0.17657006,0.78174883,0.5256089,0.4757577,1.2015709,57.74301474965267,-28.80156851189294,1.0984940362910147,1.0,0.78174883,22.024858,246375940000.0,-0.11674728,1.5300038,22.024858,-0.17657006,-0.0027585520877869,3377776221,4.0,22.037566645975883,-24.115398,-0.11674728,0.12370641,0.21167643,-0.2898925,-0.0059730171523293,11673660736180.283,-0.0027585520877869,0.0027585520877869,-1.0775007210948246,0.3109519663562567,-1.077500717747319,0.6506056740045107,-1.077500717747319,0.6506056740045107,9.798627740665284,0.0797494019150389,0.99116525871432,0.0,11.391598294257705,11.391598294257705,-0.9076077962843472,13.06720706754654,0.9590734231804605
2673,28287713,0,2,0.974,200.4472,0.4643066,173.7494,0.07050497,134.8091,2.16,-0.2592226,-0.02470108,19.73,19.44489,0.9911975,"[-0.7785, 0.2126, 0.0, 0.0]","[0.0874, 0.1013, 0.0, 0.0]","[1.8134, -1.3003, 0.0, 0.0]","[0.0, 60.427, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1641.32629,6395.71631,-22.8245792,22.1788673,0.973999977,1709.61,684.305,0.0,17071.5,0.0,0.0,0.0,1,-25.457358434989107,-25.2107495587161,-26.02974955871609,0.0308741291306739,50310.0,0.4274579,21.874526611270195,21.69758,97356020000.0,-0.0038632134912753,0.24605094,0.9725863174773952,1.0,0.48104388,0.19397989,0.15012762,0.61017305,0.13656336,0.4283907,57.27562600724018,-28.334670899148165,0.9723917620390576,0.9801749,0.15010764,21.844347,97417500000.0,-0.43938494,0.56407243,21.844347,0.19362125,0.0033516266537323,2627186183,4.0,21.874526611270195,-22.850473,-0.44019884,61480744.0,0.48015448,-0.55836374,-0.0140081521733588,2548094693318.31,0.0033516266537323,-0.0033516266537323,1.3632647018258528,0.2421025305797311,1.36326468854047,0.3512103243945204,1.3632647043873831,0.3503988802992353,3.3938750089365244,-0.3681599659039596,0.5306958438954108,-0.0086964229528184,10.988636980192268,10.988362811243285,7.788739114409026,12.40621556338916,0.46317503146043304
