,om10M_i,om10z,index,Min Distance,cosmodc2_index,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,bin
1883,-22.69336032995275,1.37,2478,0.036074277025038334,4225.0,4.0,0.22567365,-28.56371806287128,0.40113467,0.292002,0.24657285,0.24635561,23.20721854229836,53.00936768757399,23.17175,1.0,0.9678593035608076,0.22580045,2567293907,3110638,0.2187,140.6,122.9,0.3283,116.7,0.2076,137.7,0.2563,134.0,-22.661204995109536,0.2893,129.1,0.2339,5232.431,3897.8906,-28.584333416720423,5447.23,5337.1235,4096.6816,1,1,3974.3232,5428.147,5376.855,5192.694,53.01515910832174,3747.7378,5289.0356,1.386352,5079.4116,-0.093882844,-0.035173643,-0.035301752,-0.12639521,-0.026221158,-0.0240895647280362,-0.026126003,0.15744758,0.04397457,-0.0366558342680018,0.043814987,-0.0367893430179408,-0.1317214193917148,-0.0240021435508804,-0.0862508378298058,-22.016039,0.9956763,24803731000.0,1009862131019.7184,24804920000.0,1186642.4,-0.0100012493880892,0.0095266561273047,-0.016562249777468,-1.1048277755860416,0.7279400386576728,-1.1048277753660638,0.9160483634828757,-1.104827768069131,0.9157554763861143,2.0819622725321425,-0.6080547450327256,0.31847285534763864,-0.0018818302240678855,10.394537830702397,10.39451701271486,6.074319862084236,12.00426208682782,1.0 - 1.5
8,-24.522660333157898,1.94,10,0.15843600337503075,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
223,-24.65725245056007,1.96,294,0.20501627592465246,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
239,-24.584346888072368,2.11,314,0.0801818733064654,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
372,-24.39555936260122,1.98,481,0.16065001889242367,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
469,-24.43555936260122,1.98,611,0.13653246114844422,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
480,-24.6626603331579,1.94,625,0.22272097844888372,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
487,-24.545225753552774,2.01,633,0.09620922492330461,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
520,-24.501906495073875,1.87,670,0.2274886354433584,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
543,-24.64187873501561,2.13,706,0.14054543659280397,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
577,-24.543125150984846,2.22,759,0.12828388216741118,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
599,-24.46534126823783,2.05,791,0.061949763012869044,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
637,-24.663478083759678,1.89,837,0.26097789173688063,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
714,-24.654802531092898,1.93,935,0.22458925163209228,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
916,-24.534146034743266,2.12,1183,0.03672229391909676,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
921,-24.663478083759678,1.89,1193,0.26097789173688063,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
952,-24.39414603474327,2.12,1233,0.11326898671305242,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
1060,-24.58654999579947,2.07,1388,0.08590798265013096,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
1180,-24.54654999579947,2.07,1541,0.049681449757827116,8117.0,4.0,1.1181179,-28.51568679287479,2.1370606,1.2045738,1.2537855,1.2537855,23.76433925242581,52.85815107413668,23.738365,1.0,0.9763608759870108,1.118118,2576125831,3054157,0.3207,266.4,241.3,0.4864,232.3,0.304,262.3,0.3773,257.1,-24.505150807887272,0.4273,250.2,0.3435,16442.316,9767.094,-28.54025887414728,17385.48,14306.187,11519.824,1,1,11221.48,14517.734,17190.309,12736.424,52.869854049949,9441.51,16597.018,2.0974655,12492.156,-0.094716586,-0.0538021,-0.0538021,-0.26248488,-0.019414265,-0.0078244767190708,-0.019414265,0.27905115,0.057197724,0.0566600136071814,0.057197724,0.0566600136071814,0.276427823575747,-0.0078244767190708,-0.0381733595241796,-23.441774,1.0,209558850000.0,1447116107718.3098,209558850000.0,0.08327377,0.0324873728785958,0.0062843443896873,-0.0125741376022954,-0.9585502658877513,0.5636591243348907,-0.958550259220995,0.8917937054542937,-0.958550259220995,0.8917937054542937,10.525769542462188,0.09822324292645152,1.0222538570803985,0.0,11.32130600649654,11.32130600649654,-1.0794917733609863,12.160503377641788,2.0 - 2.5
