ID,RAJ2000,DEJ2000,R,PMem,Pfree,tLum,tRad,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zspec,ObjID
374,67.14530194444444,-54.738229999999994,0.535,0.791,1.0,0.130286,1.0000000000000002,24.0822,0.1568,22.2909,0.0334,21.7687,0.0608,21.3922,0.072,,2936277534
374,67.15672805555555,-54.71076999999999,0.67,0.234,1.0,0.550757,0.9970690000000001,23.8193,0.137,22.1068,0.0417,21.7668,0.0798,21.303,0.0647,,2936279106
374,67.15953611111111,-54.77021305555555,0.895,0.562,1.0,1.0000000000000002,0.041858000000000006,23.1563,0.0749,21.6424,0.0181,20.9836,0.0319,20.6549,0.032,,2936275737
374,67.06719388888888,-54.7861011111111,0.881,0.31,1.0,1.0000000000000002,0.072537,22.8035,0.067,21.3977,0.0187,20.8421,0.0435,20.4397,0.035,,2936274876
374,67.057835,-54.784408055555545,0.875,0.708,1.0,1.0000000000000002,0.09012600000000001,23.4175,0.0956,21.8613,0.0238,21.2651,0.0529,20.928,0.0466,,2936274923
374,67.07417305555555,-54.774693055555545,0.702,0.37,1.0,0.36846200000000007,0.9834530000000001,23.7723,0.2477,22.0293,0.0476,21.6584,0.1291,21.3494,0.1134,,2936275498
374,67.123955,-54.753609999999995,0.501,0.387,1.0,1.0000000000000002,1.0000000000000002,23.3487,0.0812,21.8122,0.0205,21.0185,0.0567,20.8038,0.0623,,2936276784
374,67.11534305555554,-54.74347611111111,0.339,0.661,1.0,1.0000000000000002,1.0000000000000002,21.3131,0.023,19.7882,0.007,19.212,0.0141,18.9081,0.017,,2936277426
374,67.08099694444444,-54.73906305555555,0.164,0.927,1.0,1.0000000000000002,1.0000000000000002,23.6632,0.0876,21.9269,0.0218,21.4415,0.0615,20.9891,0.0646,,2936277514
374,67.0937611111111,-54.73787888888888,0.155,0.914,1.0,1.0000000000000002,1.0000000000000002,22.844,0.0459,21.2972,0.0138,20.6091,0.0357,20.2411,0.036,,2936277563
374,67.07608194444444,-54.73860499999999,0.174,0.814,1.0,1.0000000000000002,1.0000000000000002,22.8898,0.0584,21.4957,0.0202,21.0025,0.0567,20.5732,0.0672,,2936277566
374,67.05252888888889,-54.73667694444444,0.316,0.737,1.0,1.0000000000000002,1.0000000000000002,22.9825,0.0608,21.1512,0.0149,20.5954,0.0394,20.2725,0.0399,,2936277692
374,67.06632388888887,-54.7380911111111,0.223,0.908,1.0,1.0000000000000002,1.0000000000000002,21.7872,0.0283,19.9774,0.0068,19.2932,0.0167,18.8872,0.0187,,2936277735
374,67.07601388888888,-54.73452999999999,0.125,0.923,1.0,1.0000000000000002,1.0000000000000002,23.0362,0.065,21.2498,0.0154,20.7277,0.0478,20.3691,0.0381,,2936277801
374,67.0806261111111,-54.73522194444444,0.111,0.934,1.0,1.0000000000000002,1.0000000000000002,23.3532,0.0789,21.8131,0.0233,21.1828,0.0663,20.7165,0.0479,,2936277874
374,67.07105805555555,-54.73323194444444,0.148,0.153,1.0,1.0000000000000002,1.0000000000000002,21.8082,0.028,20.376,0.0085,19.8763,0.0276,19.4277,0.0203,,2936277937
374,67.08105888888888,-54.73243888888888,0.072,0.212,1.0,1.0000000000000002,1.0000000000000002,22.6785,0.0527,21.3843,0.0172,21.0442,0.0659,20.6467,0.0507,,2936277942
374,67.088445,-54.73362999999999,0.079,0.967,1.0,1.0000000000000002,1.0000000000000002,22.0065,0.0343,20.1405,0.0073,19.4865,0.0202,19.1246,0.016,,2936277957
374,67.06893888888888,-54.73149888888888,0.155,0.955,1.0,1.0000000000000002,1.0000000000000002,23.7603,0.1501,21.9304,0.0296,21.37,0.0932,20.8651,0.065,,2936277966
374,67.0698861111111,-54.730399999999996,0.143,0.053,1.0,1.0000000000000002,1.0000000000000002,22.9955,0.0572,21.8624,0.0214,21.2986,0.0671,20.976,0.0553,,2936278031
374,67.08818,-54.72774388888888,0.023,0.954,1.0,0.25840100000000005,1.0000000000000002,23.9196,0.1557,22.4894,0.0479,21.9319,0.1402,21.3715,0.0929,,2936278161
374,67.05784694444444,-54.72729694444444,0.246,0.86,1.0,0.9600270000000001,1.0000000000000002,24.165,0.1728,22.2991,0.035,21.7705,0.0955,21.2013,0.0628,,2936278195
374,67.07588694444443,-54.727976111111104,0.088,0.974,1.0,1.0000000000000002,1.0000000000000002,21.7165,0.0315,19.9416,0.0071,19.3092,0.0193,18.9271,0.015,,2936278255
374,67.08903194444443,-54.72695999999999,0.036,0.731,1.0,1.0000000000000002,1.0000000000000002,22.3273,0.0482,20.8187,0.0138,20.2767,0.0424,19.7934,0.0291,,2936278284
374,67.08601805555554,-54.7285711111111,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,21.8001,0.0321,19.9123,0.0065,19.2345,0.017,18.8524,0.0133,,2936278287
374,67.09348999999999,-54.72425888888888,0.092,0.976,1.0,1.0000000000000002,1.0000000000000002,22.7155,0.0635,21.0082,0.0152,20.321,0.051,20.0021,0.0344,,2936278475
374,67.10016305555554,-54.72056305555555,0.172,0.937,1.0,1.0000000000000002,1.0000000000000002,23.5909,0.1243,22.0393,0.0353,21.3659,0.0894,20.9094,0.0727,,2936278572
374,67.10529888888888,-54.72024111111111,0.209,0.838,1.0,0.9849530000000001,1.0000000000000002,23.9769,0.134,22.1485,0.0293,21.7037,0.081,21.1654,0.0673,,2936278590
374,67.12277611111111,-54.71959388888888,0.347,0.03,1.0,0.8571610000000001,1.0000000000000002,23.1279,0.0696,21.9442,0.0275,21.5636,0.0745,21.2391,0.0676,,2936278619
374,67.09900305555554,-54.71721694444444,0.205,0.947,1.0,1.0000000000000002,1.0000000000000002,23.3218,0.0848,21.7598,0.0239,21.1883,0.0514,20.7684,0.0469,,2936278760
374,67.07472194444443,-54.71603194444444,0.213,0.132,1.0,1.0000000000000002,1.0000000000000002,23.5381,0.1069,21.9644,0.0293,21.0874,0.0468,20.7098,0.0422,,2936278837
374,67.14178305555555,-54.714974999999995,0.526,0.875,1.0,1.0000000000000002,1.0000000000000002,23.6992,0.1013,21.9708,0.025,21.3342,0.0438,20.9558,0.0388,,2936278863
374,67.11115194444443,-54.71554805555555,0.293,0.483,1.0,1.0000000000000002,1.0000000000000002,22.2794,0.0316,20.7969,0.0098,20.2796,0.0232,20.015,0.0213,,2936278880
374,67.14172694444443,-54.71108999999999,0.551,0.606,1.0,0.9789790000000002,1.0000000000000002,23.4589,0.0975,22.0426,0.0364,21.5745,0.0665,21.1928,0.0583,,2936279090
374,67.02296888888888,-54.711458888888885,0.606,0.162,1.0,1.0000000000000002,0.9999750000000002,23.2081,0.1035,21.767,0.0402,20.9396,0.0458,20.6198,0.0432,,2936279103
374,67.14538194444444,-54.71081611111111,0.581,0.379,1.0,0.9999840000000001,0.9999970000000001,24.0852,0.1451,22.0271,0.0325,21.3864,0.0468,21.1216,0.0456,,2936279105
374,67.07633888888888,-54.712306944444435,0.259,0.658,1.0,1.0000000000000002,1.0000000000000002,21.4767,0.0188,20.0512,0.0067,19.5239,0.0136,19.19,0.0125,,2936279108
374,67.15040194444444,-54.710158055555546,0.625,0.647,1.0,1.0000000000000002,0.9998810000000001,23.3152,0.0801,21.3871,0.0206,20.7616,0.0296,20.394,0.0262,,2936279143
374,67.14888305555554,-54.7116511111111,0.603,0.759,1.0,1.0000000000000002,0.9999800000000001,21.9258,0.029,20.2682,0.0079,19.6709,0.0141,19.3149,0.0125,,2936279149
374,67.09731694444443,-54.70981194444444,0.299,0.229,1.0,0.7000860000000001,1.0000000000000002,23.7155,0.1189,21.9331,0.0346,21.4412,0.0643,21.2747,0.0697,,2936279176
374,67.13778194444444,-54.70918694444444,0.536,0.689,1.0,1.0000000000000002,1.0000000000000002,23.0281,0.0814,21.1771,0.02,20.6038,0.0359,20.2593,0.0329,,2936279269
374,67.05467888888889,-54.707854999999995,0.414,0.209,1.0,1.0000000000000002,1.0000000000000002,23.7306,0.1272,22.0682,0.0374,21.1898,0.045,20.8285,0.0426,,2936279283
374,67.0564561111111,-54.70731805555555,0.41,0.769,1.0,0.38755800000000007,1.0000000000000002,25.0026,0.6198,22.4471,0.0803,21.6421,0.1058,21.3406,0.1029,,2936279299
374,67.07178194444444,-54.707116111111105,0.346,0.023,1.0,1.0000000000000002,1.0000000000000002,22.9446,0.0542,21.7207,0.0231,21.3473,0.0516,21.0224,0.0485,,2936279307
374,67.0497061111111,-54.704158888888884,0.484,0.429,1.0,0.176853,1.0000000000000002,24.13,0.1748,22.6354,0.0612,21.8371,0.0757,21.3732,0.0668,,2936279475
374,67.14085499999999,-54.70412305555555,0.602,0.777,1.0,1.0000000000000002,0.9999810000000001,22.445,0.0444,20.8364,0.0134,20.2342,0.0211,19.8893,0.0202,,2936279495
374,67.08758611111111,-54.70335694444444,0.38,0.591,1.0,0.435418,1.0000000000000002,23.4789,0.1005,22.0715,0.0372,21.6173,0.0718,21.3233,0.0741,,2936279512
374,67.10255888888888,-54.70235694444444,0.42,0.849,1.0,1.0000000000000002,1.0000000000000002,22.7856,0.0658,21.1141,0.019,20.4935,0.0346,20.0846,0.0321,,2936279701
374,67.13819305555555,-54.70670388888888,0.56,0.019,1.0,1.0000000000000002,1.0000000000000002,20.8069,0.0205,18.9801,0.005,18.3903,0.0086,17.981,0.0076,,2936279721
374,67.13164194444444,-54.698943055555546,0.597,0.695,1.0,1.0000000000000002,0.9999880000000001,22.4176,0.0389,20.546,0.0096,19.9062,0.0138,19.5413,0.0129,,2936279808
374,67.09653499999999,-54.69908499999999,0.453,0.302,1.0,1.0000000000000002,1.0000000000000002,21.0402,0.0167,19.6049,0.0062,19.1063,0.0099,18.7889,0.01,,2936279868
374,67.12416999999999,-54.6933811111111,0.625,0.784,1.0,0.09143300000000001,0.9998770000000001,23.8954,0.1228,22.3031,0.038,21.8031,0.0848,21.4015,0.0678,,2936280082
374,67.14688694444443,-54.685693888888885,0.835,0.25,1.0,1.0000000000000002,0.29929400000000006,21.5913,0.025,20.0404,0.0081,19.5391,0.0158,19.229,0.0147,,2936280653
374,67.10698305555555,-54.68941499999999,0.617,0.642,1.0,1.0000000000000002,0.9999360000000002,22.9206,0.05,21.2004,0.0139,20.6471,0.0293,20.3295,0.0275,,2936280312
374,67.12159194444443,-54.688558888888885,0.677,0.14,1.0,1.0000000000000002,0.9956780000000001,22.4345,0.0402,21.0789,0.0155,20.6202,0.0359,20.3045,0.031,,2936280381
374,67.06730611111111,-54.68545999999999,0.669,0.488,1.0,1.0000000000000002,0.9973410000000001,22.7924,0.0705,21.158,0.0212,20.411,0.0341,20.0311,0.0303,,2936280543
374,67.10415888888888,-54.68297305555555,0.704,0.594,1.0,0.019959,0.9813460000000002,23.8245,0.1416,22.2657,0.0454,21.7483,0.1034,21.5305,0.1067,,2936280682
374,67.03621888888888,-54.77864194444444,0.869,0.336,1.0,1.0000000000000002,0.11273900000000002,23.2021,0.0895,21.8283,0.0268,21.3238,0.0655,21.0196,0.0579,,2936275269
374,67.03741694444443,-54.7780711111111,0.856,0.637,1.0,1.0000000000000002,0.16859600000000002,23.4463,0.1136,21.6863,0.0238,21.0752,0.0529,20.625,0.0409,,2936275401
374,67.10765888888888,-54.76814888888888,0.625,0.412,1.0,1.0000000000000002,0.9998800000000001,21.8975,0.0276,20.4371,0.0075,19.9273,0.0176,19.594,0.0161,,2936275950
374,67.06914888888888,-54.757389999999994,0.458,0.565,1.0,1.0000000000000002,1.0000000000000002,21.9931,0.039,20.5242,0.0101,19.9867,0.0209,19.6861,0.0199,,2936276674
374,67.07574999999999,-54.75243694444444,0.37,0.86,1.0,1.0000000000000002,1.0000000000000002,23.4928,0.1297,21.8295,0.0298,21.3362,0.063,20.9556,0.071,,2936276850
374,67.05690305555555,-54.753429999999994,0.452,0.818,1.0,1.0000000000000002,1.0000000000000002,22.095,0.048,20.3526,0.0095,19.7167,0.0177,19.324,0.0189,,2936276875
374,67.06298694444443,-54.74817305555555,0.356,0.882,1.0,1.0000000000000002,1.0000000000000002,22.0133,0.0345,20.2423,0.0086,19.5917,0.0141,19.2512,0.0189,,2936277181
374,67.05766694444443,-54.74601499999999,0.36,0.708,1.0,0.9647640000000001,1.0000000000000002,23.7699,0.1999,22.3049,0.0647,21.7804,0.11,21.1135,0.1093,,2936277187
374,67.05641694444444,-54.74337305555555,0.34,0.921,1.0,0.06604800000000001,1.0000000000000002,24.0498,0.2463,22.3666,0.064,21.7728,0.1045,21.5461,0.1559,,2936277304
374,67.0514861111111,-54.741656944444436,0.359,0.073,1.0,0.19379200000000002,1.0000000000000002,24.877,0.3325,22.7652,0.0594,21.7934,0.075,21.3938,0.0955,,2936277393
374,67.006885,-54.73903805555555,0.705,0.084,1.0,0.5102310000000001,0.9801340000000001,24.6358,0.2569,22.5449,0.0434,21.6152,0.0738,21.3086,0.1051,,2936277523
374,67.02271611111111,-54.73553388888888,0.56,0.496,1.0,1.0000000000000002,1.0000000000000002,23.3619,0.111,21.7741,0.0298,21.2225,0.0838,20.654,0.0551,,2936277747
374,67.021695,-54.73643305555555,0.571,0.706,1.0,1.0000000000000002,0.9999990000000001,21.9116,0.0375,20.1438,0.0086,19.4563,0.0212,19.0498,0.0182,,2936277869
374,67.01097194444444,-54.73190805555555,0.654,0.032,1.0,0.71103,0.9989760000000001,23.1521,0.0999,22.0237,0.0327,21.5642,0.1043,21.2625,0.0877,,2936277949
412,67.71559194444444,-51.229766944444435,0.562,0.026,1.0,1.0000000000000002,0.9999790000000001,21.2603,0.0125,20.0545,0.0059,19.5305,0.0103,19.2167,0.0102,,2931324630
412,67.69879611111111,-51.20327805555555,0.698,0.699,1.0,1.0000000000000002,0.9130730000000001,19.0108,0.0044,17.6133,0.0015,17.1472,0.0023,16.8517,0.0028,,2932175004
412,67.81368111111111,-51.31337499999999,0.84,0.198,1.0,1.0000000000000002,0.070425,20.8123,0.0098,19.6706,0.0046,19.2855,0.0063,18.9891,0.0082,,2931318609
412,67.83916388888888,-51.30889388888888,0.818,0.267,1.0,1.0000000000000002,0.15327400000000002,21.0281,0.0105,19.9465,0.0052,19.5331,0.007,19.2641,0.0093,,2931318806
412,67.83270499999999,-51.31088388888888,0.829,0.356,1.0,1.0000000000000002,0.10727600000000001,20.3589,0.0099,18.9673,0.0037,18.4933,0.0043,18.15,0.0054,,2931318896
412,67.79729499999999,-51.296724999999995,0.682,0.71,1.0,1.0000000000000002,0.9539040000000001,20.4618,0.0099,19.2326,0.0043,18.8069,0.006,18.5205,0.0083,,2931319798
412,67.76886305555554,-51.2855661111111,0.619,0.727,1.0,1.0000000000000002,0.9983820000000001,21.0774,0.0137,19.8109,0.0058,19.3893,0.0081,19.1106,0.0107,,2931320641
412,67.76304805555554,-51.26985305555555,0.501,0.244,1.0,1.0000000000000002,1.0000000000000002,20.1314,0.0082,18.9459,0.004,18.4604,0.0043,18.1801,0.0058,,2931321747
412,67.78140111111111,-51.24923888888888,0.275,0.732,1.0,1.0000000000000002,1.0000000000000002,21.0471,0.0099,19.8935,0.0047,19.4876,0.0064,19.2437,0.0091,,2931323171
412,67.76816,-51.244926111111106,0.302,0.698,1.0,1.0000000000000002,1.0000000000000002,20.6385,0.0083,19.2225,0.0032,18.7667,0.0042,18.4294,0.0053,,2931323593
412,67.75452805555555,-51.23488305555555,0.336,0.877,1.0,1.0000000000000002,1.0000000000000002,21.401,0.0148,20.041,0.0059,19.6012,0.0086,19.3265,0.0098,,2931324197
412,67.7097161111111,-51.252694999999996,0.648,0.641,1.0,1.0000000000000002,0.9911070000000001,20.8336,0.01,19.4641,0.004,18.9836,0.0052,18.6618,0.0061,,2931322995
412,67.70949999999999,-51.24474694444444,0.623,0.756,1.0,0.9999430000000001,0.9979190000000001,21.5893,0.0154,20.3213,0.0068,19.8795,0.011,19.6131,0.0125,,2931323502
412,67.74925805555554,-51.196056944444436,0.461,0.025,1.0,1.0000000000000002,1.0000000000000002,18.6041,0.0023,17.606,0.0012,17.2164,0.0016,16.933,0.002,,2931327552
412,67.76792805555554,-51.19002305555555,0.427,0.017,1.0,1.0000000000000002,1.0000000000000002,20.808,0.0089,19.8319,0.0054,19.3935,0.007,19.1043,0.0085,,2931327590
412,67.89183888888888,-51.28262694444444,0.74,0.251,1.0,0.9991420000000001,0.698849,21.5584,0.018,20.2657,0.0078,19.8946,0.0111,19.6156,0.0146,,2931320818
412,67.89743499999999,-51.275386111111104,0.716,0.697,1.0,1.0000000000000002,0.8443190000000002,19.4656,0.0045,18.1384,0.002,17.6886,0.0024,17.3703,0.0031,,2931321624
412,67.81299388888888,-51.26705388888888,0.394,0.101,1.0,1.0000000000000002,1.0000000000000002,21.0835,0.0125,19.7786,0.0051,19.2487,0.006,18.925,0.0078,,2931321953
412,67.84234,-51.26250388888888,0.405,0.771,1.0,1.0000000000000002,1.0000000000000002,20.706,0.0093,19.5584,0.0043,19.1358,0.0053,18.8626,0.0071,,2931322280
412,67.84876999999999,-51.27546388888888,0.533,0.412,1.0,1.0000000000000002,0.9999990000000001,18.7874,0.0043,17.384,0.0017,16.9739,0.0021,16.6593,0.0027,,2931322341
412,67.8927211111111,-51.25166694444444,0.565,0.069,1.0,0.9999990000000001,0.9999730000000001,21.2661,0.0109,20.224,0.0059,19.853,0.0082,19.6102,0.0105,,2931323017
412,67.79338194444443,-51.25097388888888,0.255,0.907,1.0,1.0000000000000002,1.0000000000000002,21.0501,0.0136,19.6798,0.0053,19.2172,0.0059,18.9011,0.0075,,2931323152
412,67.78866305555555,-51.24688499999999,0.232,0.93,1.0,1.0000000000000002,1.0000000000000002,21.2959,0.0139,19.9405,0.0057,19.488,0.0071,19.2073,0.01,,2931323375
412,67.84572499999999,-51.242526944444435,0.274,0.878,1.0,1.0000000000000002,1.0000000000000002,20.8039,0.0104,19.4547,0.0042,18.9717,0.0059,18.6777,0.0067,,2931323898
412,67.82449499999998,-51.24421388888888,0.198,0.938,1.0,1.0000000000000002,1.0000000000000002,19.7017,0.0068,18.3517,0.0027,17.8989,0.0034,17.5732,0.0042,,2931323932
412,67.7720611111111,-51.23703499999999,0.243,0.673,1.0,1.0000000000000002,1.0000000000000002,21.247,0.0127,20.0925,0.006,19.6205,0.0106,19.35,0.012,,2931324106
412,67.78934,-51.23673999999999,0.153,0.96,1.0,1.0000000000000002,1.0000000000000002,21.402,0.0167,20.1711,0.0074,19.7429,0.0124,19.4408,0.0136,,2931324118
412,67.84533305555554,-51.235008888888885,0.238,0.927,1.0,1.0000000000000002,1.0000000000000002,20.2223,0.0061,18.8955,0.0023,18.4392,0.0036,18.1287,0.0039,,2931324364
412,67.8022311111111,-51.23099499999999,0.059,0.972,1.0,1.0000000000000002,1.0000000000000002,21.0036,0.0127,19.6726,0.0051,19.2438,0.009,18.9436,0.0096,,2931324659
412,67.76730805555555,-51.228781111111104,0.249,0.937,1.0,1.0000000000000002,1.0000000000000002,20.5909,0.008,19.3115,0.0034,18.8849,0.0065,18.5997,0.0069,,2931324770
412,67.77236194444444,-51.2260261111111,0.218,0.926,1.0,1.0000000000000002,1.0000000000000002,21.2792,0.011,19.903,0.0043,19.4572,0.0071,19.1485,0.0091,,2931324883
412,67.87960999999999,-51.22788388888888,0.43,0.826,1.0,1.0000000000000002,1.0000000000000002,20.4667,0.008,19.1244,0.0032,18.6452,0.0054,18.3414,0.0059,,2931324923
412,67.89309194444444,-51.22575888888888,0.511,0.356,1.0,1.0000000000000002,1.0000000000000002,20.5494,0.007,19.4596,0.0036,19.0114,0.0062,18.7246,0.0071,,2931325116
412,67.8022561111111,-51.23208111111111,0.067,0.977,1.0,1.0000000000000002,1.0000000000000002,19.5215,0.0078,18.2042,0.0032,17.7632,0.0055,17.4507,0.0058,,2931325264
412,67.80843388888889,-51.22631194444444,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,19.3824,0.0064,18.0097,0.0025,17.5585,0.0042,17.2603,0.0049,,2931325702
412,67.9201211111111,-51.21408999999999,0.685,0.034,1.0,1.0000000000000002,0.9489450000000001,20.6581,0.0095,19.6649,0.0053,19.2474,0.0096,18.961,0.0111,,2931325848
412,67.77455194444444,-51.217144999999995,0.223,0.937,1.0,1.0000000000000002,1.0000000000000002,20.5863,0.0072,19.2607,0.0029,18.8156,0.0049,18.5293,0.0065,,2931325590
412,67.83037888888887,-51.208481944444436,0.217,0.93,1.0,1.0000000000000002,1.0000000000000002,21.0593,0.0113,19.757,0.0042,19.3106,0.0062,19.0032,0.008,,2931326235
412,67.83076,-51.193749999999994,0.342,0.87,1.0,1.0000000000000002,1.0000000000000002,21.0356,0.0113,19.7562,0.0051,19.3098,0.0068,19.04,0.0091,,2931327391
412,67.83339388888888,-51.1934261111111,0.351,0.875,1.0,1.0000000000000002,1.0000000000000002,20.8579,0.0096,19.5746,0.0041,19.1562,0.0059,18.8646,0.0076,,2931327399
412,67.85908194444444,-51.19271194444444,0.446,0.814,1.0,1.0000000000000002,1.0000000000000002,20.9983,0.0108,19.6762,0.0046,19.2215,0.0068,18.9459,0.0077,,2931327451
412,67.8413761111111,-51.18478888888888,0.447,0.603,1.0,1.0000000000000002,1.0000000000000002,21.5101,0.0141,20.0638,0.0055,19.5736,0.0077,19.2779,0.0086,,2931327961
412,67.83883388888889,-51.16412388888888,0.627,0.721,1.0,1.0000000000000002,0.9973350000000001,20.2874,0.0076,19.0786,0.0034,18.6467,0.0054,18.3529,0.0061,,2931329640
412,67.93053305555554,-51.225001944444436,0.737,0.026,1.0,1.0000000000000002,0.719377,21.5012,0.0165,20.1029,0.0066,19.5606,0.0104,19.2323,0.0113,,2931325069
503,75.2107461111111,-50.310018888888884,0.638,0.031,1.0,1.0000000000000002,0.9993040000000001,22.7065,0.0881,20.9261,0.0146,20.0666,0.0109,19.6872,0.0194,,2930291609
503,75.21838388888888,-50.331171944444435,0.366,0.604,1.0,1.0000000000000002,1.0000000000000002,23.7559,0.1253,22.1167,0.0364,21.3493,0.0344,20.902,0.0421,,2933502734
503,75.222095,-50.336926944444436,0.297,0.781,1.0,1.0000000000000002,1.0000000000000002,22.2519,0.0324,20.4099,0.0079,19.681,0.0077,19.2686,0.0097,,2933502364
503,75.18947194444443,-50.330748055555546,0.625,0.161,1.0,1.0000000000000002,0.9997200000000002,23.1904,0.0482,21.8594,0.0187,21.3546,0.0222,21.0732,0.0308,,2933502732
503,75.20701,-50.32983888888888,0.473,0.379,1.0,1.0000000000000002,1.0000000000000002,23.1096,0.0584,21.4135,0.0161,20.7299,0.0173,20.2811,0.0206,,2933502914
503,75.19925694444443,-50.32606194444444,0.565,0.811,1.0,1.0000000000000002,0.9999980000000002,21.9029,0.0322,20.118,0.0077,19.4333,0.0075,19.0619,0.0096,,2933503342
503,75.19643194444444,-50.32489305555555,0.598,0.191,1.0,1.0000000000000002,0.9999690000000001,22.5458,0.0472,20.8522,0.0122,20.1754,0.0121,19.7367,0.0147,,2933503395
503,75.2529161111111,-50.30807888888888,0.535,0.013,1.0,1.0000000000000002,1.0000000000000002,24.2785,0.2559,22.3486,0.0451,21.4713,0.0326,20.9465,0.0506,,2930291617
503,75.27511888888888,-50.30537694444444,0.62,0.541,1.0,1.0000000000000002,0.9998080000000001,23.241,0.1297,21.6814,0.0353,20.9533,0.0296,20.5207,0.0451,,2930291806
503,75.26988499999999,-50.32234111111111,0.367,0.018,1.0,1.0000000000000002,1.0000000000000002,23.6646,0.1119,21.8843,0.0265,21.0164,0.0243,20.5429,0.0275,,2933503482
503,75.2388561111111,-50.3214961111111,0.352,0.756,1.0,0.4750400000000001,1.0000000000000002,23.6465,0.0936,22.2863,0.0326,21.6694,0.0344,21.3366,0.0455,,2933503531
503,75.24975194444444,-50.321934999999996,0.325,0.779,1.0,1.0000000000000002,1.0000000000000002,22.3616,0.0345,20.8477,0.0105,20.2509,0.0112,19.8773,0.0143,,2933503543
503,75.25550999999999,-50.3147111111111,0.436,0.878,1.0,1.0000000000000002,1.0000000000000002,23.33,0.0684,21.7105,0.0203,21.1202,0.0174,20.7752,0.0223,,2933507633
503,75.24167305555555,-50.39462999999999,0.781,0.151,1.0,1.0000000000000002,0.6318710000000001,23.0436,0.0496,21.5685,0.0179,20.9776,0.0186,20.5543,0.0223,,2933493450
503,75.25129694444443,-50.38237805555555,0.59,0.018,1.0,1.0000000000000002,0.9999840000000001,23.27,0.0528,21.7954,0.0185,21.2288,0.0201,20.7647,0.0231,,2933495438
503,75.27459499999999,-50.38208194444444,0.628,0.665,1.0,1.0000000000000002,0.9996550000000001,22.7495,0.0402,20.9678,0.0104,20.3782,0.0113,20.0259,0.014,,2933495440
503,75.2409111111111,-50.36690694444444,0.369,0.63,1.0,1.0000000000000002,1.0000000000000002,22.4607,0.0319,20.706,0.0085,20.08,0.0094,19.6741,0.0113,,2933496831
503,75.23360305555555,-50.36400805555555,0.355,0.847,1.0,0.520063,1.0000000000000002,23.7031,0.0703,22.2166,0.0234,21.6767,0.0298,21.3318,0.0396,,2933496868
503,75.22895194444443,-50.363676111111104,0.374,0.044,1.0,1.0000000000000002,1.0000000000000002,22.3252,0.0256,21.093,0.0108,20.5945,0.0136,20.2862,0.0181,,2933496956
503,75.22814805555555,-50.3629111111111,0.369,0.912,1.0,1.0000000000000002,1.0000000000000002,22.4508,0.032,20.7198,0.0085,20.0676,0.0093,19.7178,0.012,,2933497052
503,75.23285499999999,-50.35691305555555,0.27,0.939,1.0,1.0000000000000002,1.0000000000000002,23.5793,0.0646,21.8115,0.0168,21.1116,0.0184,20.7444,0.0235,,2933498508
503,75.23346305555555,-50.354414999999996,0.239,0.846,1.0,1.0000000000000002,1.0000000000000002,23.3234,0.0599,21.5623,0.0153,20.8403,0.0169,20.5238,0.022,,2933498778
503,75.24650305555555,-50.35236694444444,0.143,0.967,1.0,1.0000000000000002,1.0000000000000002,23.6565,0.0706,21.7923,0.0167,21.1214,0.0179,20.7541,0.0226,,2933498904
503,75.2446661111111,-50.35233999999999,0.149,0.718,1.0,1.0000000000000002,1.0000000000000002,23.5406,0.0627,21.9266,0.0186,21.3895,0.0226,20.948,0.0266,,2933498906
503,75.23351805555555,-50.35340888888888,0.228,0.876,1.0,1.0000000000000002,1.0000000000000002,22.2326,0.0286,20.3423,0.0067,19.6581,0.0072,19.2633,0.009,,2933498998
503,75.24042888888889,-50.35027694444444,0.147,0.854,1.0,1.0000000000000002,1.0000000000000002,21.5337,0.0152,19.8911,0.0045,19.3533,0.0053,19.0348,0.007,,2933499224
503,75.28837805555554,-50.37557805555555,0.606,0.342,1.0,1.0000000000000002,0.9999380000000001,22.6064,0.0286,21.1859,0.0097,20.6673,0.0128,20.3647,0.0166,,2933495920
503,75.26329194444443,-50.356493888888885,0.231,0.769,1.0,1.0000000000000002,1.0000000000000002,23.4076,0.0654,21.5234,0.0152,20.926,0.0162,20.5252,0.0208,,2933498627
503,75.32707388888888,-50.35527999999999,0.756,0.469,1.0,1.0000000000000002,0.8010550000000001,22.7949,0.0318,21.3045,0.0101,20.7804,0.0144,20.4587,0.0177,,2933498647
503,75.3171611111111,-50.35092694444444,0.648,0.055,1.0,1.0000000000000002,0.9986160000000002,23.3143,0.0539,21.9658,0.0195,21.5123,0.0302,21.0948,0.0356,,2933499008
503,75.28236888888888,-50.35085999999999,0.323,0.805,1.0,1.0000000000000002,1.0000000000000002,22.8534,0.0362,21.2021,0.0104,20.6645,0.0135,20.3038,0.0167,,2933499060
503,75.25107194444443,-50.3493411111111,0.09,0.98,1.0,1.0000000000000002,1.0000000000000002,23.2407,0.0497,21.6212,0.0147,21.0091,0.0166,20.6747,0.0216,,2933499178
503,75.27425388888888,-50.34873805555555,0.238,0.616,1.0,1.0000000000000002,1.0000000000000002,22.9168,0.0362,21.2624,0.0105,20.7606,0.013,20.4585,0.0169,,2933499202
